,Date,filingDate,Name,totalRevenue,costofGoodsAndServicesSold,researchAndDevelopment,totalEquity,totalAssets,totalLiabilities,inventory,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,initialPrice,finalPrice,delta,class,Liab/Rev,Asset/share
787,1/29/2023,2/23/2023,AMAT,6643000000.0,3594000000,771000000.0,13420000000.0,27959000000.0,14539000000.0,6054000000.0,845000000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,112.9100037,112.0699997,-0.840003967,0,0.7832710254587699,3.49915780283595
788,6/30/2019,8/9/2019,FSLY,46173000.0,20784000,11244000.0,267322000.0,356376000.0,89054000.0,,93429000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,17.29000092,16.02000046,-1.270000458,0,0.6568477158425765,1.3387845636935225
789,9/30/2019,11/8/2019,FSLY,49797000.0,22292000,12121000.0,259415000.0,327320000.0,67905000.0,,93347000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,18.68000031,18.47999954,-0.200000763,0,0.3101549285705062,1.2546145532538342
790,12/31/2019,3/4/2020,FSLY,58936000.0,25528000,12951000.0,257652000.0,320969000.0,63317000.0,,94818000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,21.45000076,18.98999977,-2.460000992,0,0.07170174637018484,1.2193852804658623
791,3/31/2020,5/8/2020,FSLY,62924000.0,27265000,14298000.0,256050000.0,323846000.0,67796000.0,,95401000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,34.79999924,34.31999969,-0.479999542,0,0.0745755471806224,1.222179033644896
792,6/30/2020,8/7/2020,FSLY,74663000.0,29697000,16655000.0,542165000.0,607864000.0,65699000.0,,99835000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,79.33000183,78.18000031,-1.150001526,0,-0.12790094992961853,1.8064323494220678
793,9/30/2020,11/6/2020,FSLY,70638000.0,29292000,18271000.0,535120000.0,631518000.0,96398000.0,,105942000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,73.43000031,69.79000092,-3.63999939,0,0.3109172114921719,1.7852346704497948
794,12/31/2020,3/1/2021,FSLY,82649000.0,33753000,25590000.0,1061914000.0,1220000000.0,158086000.0,,113623000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,77.25,68.01000214,-9.239997864,0,0.6485364637201874,2.373720186949748
795,3/31/2021,5/7/2021,FSLY,84852000.0,37494000,28988000.0,1045000000.0,2138000000.0,1093000000.0,,114134000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,41.88000107,42.22000122,0.340000153,1,2.555772925578987,2.9302528950155393
796,6/30/2021,8/6/2021,FSLY,85026000.0,40320000,30346000.0,1029000000.0,2137000000.0,1108000000.0,,115326000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,41.24000168,44.04000092,2.799999237,1,2.5673547752001773,2.919395354912893
797,9/30/2021,11/8/2021,FSLY,86735000.0,41244000,32528000.0,1016000000.0,2139000000.0,1123000000.0,,116475000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,52.38000107,49.13000107,-3.25,0,2.5609014611571723,2.9104170512803167
798,12/31/2021,3/1/2022,FSLY,97717000.0,47944000,34997000.0,1014000000.0,2159000000.0,1145000000.0,,118811000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,18.03000069,16.62999916,-1.400001526,0,2.461084369952343,2.8998664354501833
799,3/31/2022,5/5/2022,FSLY,102382000.0,53915000,40437000.0,976000000.0,2134000000.0,1158000000.0,,119673000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,13.81000042,11.73999977,-2.070000648,0,2.425738742385241,2.880990408658919
800,6/30/2022,8/5/2022,FSLY,102518000.0,56466000,38717000.0,993943000.0,1933000000.0,939057000.0,,121242000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,11.27000046,12.03999996,0.769999504,1,2.214837787275285,2.7690399308468683
801,9/30/2022,11/4/2022,FSLY,108504000.0,55825000,38957000.0,967381000.0,1907000000.0,939619000.0,,122339000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,8.659999847,8.75,0.090000153,1,2.158687435250547,2.7464907260134197
802,12/31/2022,2/27/2023,FSLY,119321000.0,56738000,37197000.0,955045000.0,1896000000.0,940955000.0,,124336000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,13.77000046,13.60999966,-0.160000801,0,2.065077976555838,2.7245141041936503
803,3/31/2018,5/2/2018,SQ,668603000.0,21282000,105095000.0,810000000.0,2380000000.0,1570000000.0,20899000.0,395948000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4.0,0.13,2202.037,48.65999985,49.09999847,0.439998627,1,0.8536404373674354,1.7935728771761945
804,6/30/2018,8/1/2018,SQ,814938000.0,499122000,114800000.0,1082000000.0,3555000000.0,2473000000.0,22041000.0,403301000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,66.86000061,68.36000061,1.5,1,1.1100752307235053,2.176427160787912
805,9/30/2018,11/7/2018,SQ,882108000.0,529448000,135773000.0,1122000000.0,3973000000.0,2851000000.0,25294000.0,409690000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,82.69000244,73.26999664,-9.420005798,0,1.173110591418646,2.2718759796462926
806,12/31/2018,2/27/2019,SQ,932528000.0,552474000,141811000.0,1120000000.0,3281000000.0,2161000000.0,28627000.0,413984000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,79.31999969,77.45999908,-1.86000061,0,0.8404271787896376,2.070076207270377
807,3/31/2019,5/1/2019,SQ,959359000.0,562605000,154350000.0,1122000000.0,4403000000.0,3281000000.0,26679000.0,419289000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,73.62000275,68.51999664,-5.100006104,0,1.2296381797266729,2.3514809858597165
808,6/30/2019,8/1/2019,SQ,1174000000.0,708393000,174201000.0,1184000000.0,4654000000.0,3470000000.0,29354000.0,423305000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,80.98000336,64.84999847,-16.13000488,0,1.0837378726652551,2.3973893848586423
809,9/30/2019,11/6/2019,SQ,1266000000.0,766437000,168771000.0,1250000000.0,4001000000.0,2751000000.0,44690000.0,427124000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,61.34000015,62.45000076,1.11000061,1,0.7761021582248151,2.237225239668851
810,12/31/2019,2/26/2020,SQ,1313000000.0,786380000,176843000.0,1715000000.0,4551000000.0,2836000000.0,47683000.0,430279000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,76.58999634,83.33000183,6.740005493,1,0.7700800134278539,2.358668432426318
811,3/31/2020,5/6/2020,SQ,1381000000.0,842608000,194986000.0,1808000000.0,6004000000.0,4196000000.0,54719000.0,434940000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,68.09999847,76.05000305,7.950004578,1,1.111323816118097,2.6249731023169747
812,6/30/2020,8/5/2020,SQ,1924000000.0,1327000000,207730000.0,1926000000.0,7812000000.0,5886000000.0,55422000.0,440117000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,146.5500031,147.2200012,0.669998169,1,1.1181702974855372,2.8763756910844287
813,9/30/2020,11/5/2020,SQ,3034000000.0,2239000000,227550000.0,2063000000.0,8114000000.0,6051000000.0,70422000.0,444458000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,175.2299957,184.0800018,8.850006104,1,0.690341666783915,2.9044906812612408
814,12/31/2020,2/23/2021,SQ,3159000000.0,2355000000,250670000.0,2682000000.0,9870000000.0,7188000000.0,61129000.0,452939000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,256.5899963,227.1100006,-29.47999573,0,0.8221574472169738,3.0814976738035567
815,3/31/2021,5/6/2021,SQ,5057000000.0,4300000,310141000.0,2315000000.0,11349000000.0,9034000000.0,63825000.0,454973000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,223.9600067,216.4299927,-7.530014038,0,0.5802218151085535,3.2166468369192804
816,6/30/2021,8/2/2021,SQ,4681000000.0,5405000,324059000.0,2737000000.0,13816000000.0,11079000000.0,58786000.0,455431000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,272.3800049,266.4200134,-5.959991455,0,0.8615396620549737,3.412338396439099
817,9/30/2021,11/4/2021,SQ,3845000000.0,6351000,360729000.0,3004000000.0,13909000000.0,10905000000.0,73413000.0,460654000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,247.4600067,236.7700043,-10.69000244,0,1.0424477966065766,3.4076441727100457
818,12/31/2021,2/24/2022,SQ,4079000000.0,6589000,391343000.0,3313000000.0,15026000000.0,11713000000.0,77058000.0,462611000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,94.98999786,127.5,32.51000214,1,1.054847475593433,3.4806507846528683
819,3/31/2022,5/5/2022,SQ,3961000000.0,15469000,484761000.0,17450000000.0,29127000000.0,11677000000.0,72340000.0,541435000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,95.55000305,83.86000061,-11.69000244,0,1.0811245764273358,3.985197835683215
820,6/30/2022,8/4/2022,SQ,4404000000.0,17899000,524827000.0,16891000000.0,28885000000.0,11994000000.0,78737000.0,581350000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,89.69999695,85.5,-4.199996948,0,1.001893306066975,3.9057247230224554
821,9/30/2022,11/3/2022,SQ,4516000000.0,18506000,548037000.0,16530000000.0,29121000000.0,12591000000.0,102962000.0,592672000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,53.90999985,62.66999817,8.759998322,1,1.0253556265599615,3.8945737162184035
822,12/31/2022,2/23/2023,SQ,4651000000.0,18320000,604524000.0,17251000000.0,31364000000.0,14113000000.0,97703000.0,599094000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,74.15000153,75.13999939,0.989997864,1,1.110014108176022,3.9579975034226167
823,3/31/2018,5/10/2018,TWLO,129116000.0,59582000,37576000.0,362540000.0,482795000.0,120255000.0,,95692000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4.0,0.13,2202.037,54.90999985,52.52000046,-2.38999939,0,-0.07109673663143071,1.6184574325936114
824,6/30/2018,8/8/2018,TWLO,147754000.0,67940000,39811000.0,429671000.0,985848000.0,556177000.0,,97339000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,73.87000275,77.48999786,3.619995117,1,1.3255378601859122,2.3153024534734934
825,9/30/2018,11/8/2018,TWLO,168895000.0,77031000,42340000.0,434556000.0,1004000000.0,569444000.0,,98727000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,91.94999695,83.33999634,-8.61000061,0,1.2153832262519104,2.3193888349880605
826,12/31/2018,3/1/2019,TWLO,204302000.0,96288000,51631000.0,438525000.0,1029000000.0,590475000.0,,100080000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,123.5299988,116.0999985,-7.430000305,0,1.061328006488258,2.330372869642741
827,3/31/2019,5/9/2019,TWLO,233139000.0,107089000,77855000.0,3327440000.0,4120000000.0,792560000.0,,126078000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,133.1300049,123.3899994,-9.740005493,0,1.2236333703554212,3.4867076794013863
828,6/30/2019,8/2/2019,TWLO,275039000.0,125024000,98783000.0,4296755000.0,5109000000.0,812245000.0,,135762000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,133.6999969,124.5199966,-9.180000305,0,1.0828891128432403,3.6278556166996827
829,9/30/2019,10/31/2019,TWLO,295066000.0,136904000,104481000.0,4284318000.0,5110000000.0,825682000.0,,137073000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,96.55999756,92.01000214,-4.549995422,0,1.0290106512064618,3.6184410524586315
830,12/31/2019,3/2/2020,TWLO,331224000.0,156534000,110236000.0,4279895000.0,5151000000.0,871105000.0,,138413000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,111.4800034,104.8799973,-6.600006104,0,0.9669676369328286,3.616704180133771
831,3/31/2020,5/7/2020,TWLO,364868000.0,171333000,114339000.0,4256260000.0,5166000000.0,909740000.0,,139232000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,170.8899994,186.6100006,15.72000122,1,0.9136231999723943,3.6137123672192275
832,6/30/2020,8/4/2020,TWLO,400849000.0,191718000,120701000.0,4322021000.0,5291000000.0,968979000.0,,141619000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,283.7600098,260.4899902,-23.27001953,0,0.8826581419560516,3.6206221899479942
833,9/30/2020,10/29/2020,TWLO,447969000.0,217095000,136652000.0,5762566000.0,6724000000.0,961434000.0,,147501000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,288.5799866,273.3800049,-15.19998169,0,0.7637018865481733,3.819603539122735
834,12/31/2020,2/26/2021,TWLO,548090000.0,265969000,158856000.0,8452000000.0,9487000000.0,1035000000.0,,164048000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,392.8800049,415.7799988,22.8999939,1,0.6357171988487801,4.057518651532298
835,3/31/2021,5/6/2021,TWLO,589988000.0,291684000,174800000.0,10247000000.0,12242000000.0,1995000000.0,,167160000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,304.1199951,294.7000122,-9.41998291,0,1.2182971316308895,4.29367650386221
836,6/30/2021,7/30/2021,TWLO,668931000.0,337684000,181280000.0,10695000000.0,12534000000.0,1839000000.0,,173407000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,373.5899963,379.5499878,5.959991455,1,1.0112963089281357,4.280558798116927
837,9/30/2021,10/28/2021,TWLO,740176000.0,375561000,209890000.0,11082000000.0,12977000000.0,1895000000.0,,177231000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,284.9299927,300.6000061,15.67001343,1,0.9400861217879295,4.293479872310425
838,12/31/2021,2/22/2022,TWLO,842744000.0,446197000,223249000.0,11032000000.0,12999000000.0,1967000000.0,,180468000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,161.2299957,165.0200043,3.790008545,1,0.8476015838299974,4.277074233642618
839,3/31/2022,5/5/2022,TWLO,875363000.0,450292000,240611000.0,10918000000.0,12891000000.0,1973000000.0,,180899000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,116.7300034,100.75,-15.98000336,0,0.8126718484717891,4.266345808030067
840,6/30/2022,8/5/2022,TWLO,943354000.0,498065000,279641000.0,10842000000.0,12869000000.0,2027000000.0,,182348000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,84.91999817,86.48000336,1.560005188,1,0.7648705368115115,4.2566596482535415
841,9/30/2022,11/4/2022,TWLO,983030000.0,520955000,284735000.0,10531000000.0,12613000000.0,2082000000.0,,183693000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,42.74000168,45.68000031,2.939998627,1,0.750444610819997,4.229217421178194
842,12/31/2022,2/27/2023,TWLO,1025000000.0,543432000,274094000.0,10559000000.0,12564000000.0,2005000000.0,,185976000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,63.77000046,65.73999786,1.969997406,1,0.6709514481806298,4.212973227492217
843,4/30/2018,6/7/2018,ZS,49163000.0,2600000,9907000.0,243192000.0,405538000.0,162346000.0,,119819000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,37.79000092,41.25,3.459999084,1,1.1945885520440565,1.2192323099022644
844,7/31/2018,9/13/2018,ZS,56174000.0,2500000,11480000.0,240236000.0,447781000.0,207545000.0,,119764000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,42.43999863,40.25999832,-2.180000305,0,1.3068941671776921,1.318781133794408
845,10/31/2018,12/6/2018,ZS,63298000.0,3000000,13186000.0,252178000.0,458094000.0,205916000.0,,122106000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,42.97999954,40.59999847,-2.380001068,0,1.1796145856346922,1.322184883396696
846,1/31/2019,3/6/2019,ZS,74302000.0,3400000,15071000.0,277073000.0,518113000.0,241040000.0,,123987000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,58.27000046,60.54000092,2.270000458,1,1.1768250254273096,1.430016643815401
847,4/30/2019,6/5/2019,ZS,79128000.0,3600000,16499000.0,286579000.0,537536000.0,250957000.0,,125552000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,72.44999695,75.51000214,3.060005188,1,1.1542148152800629,1.4542757191996019
848,7/31/2019,9/18/2019,ZS,86108000.0,3800000,17213000.0,308558000.0,604162000.0,295604000.0,,127253000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,51.95000076,51.45000076,-0.5,0,1.233418398412106,1.5576651431168151
849,10/31/2019,12/6/2019,ZS,93590000.0,19558000,20271000.0,314052000.0,636228000.0,322176000.0,,127926000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,46.70000076,47.29999924,0.599998474,1,1.2361744399426777,1.6041050179966039
850,1/31/2020,3/4/2020,ZS,101268000.0,20238000,20706000.0,319164000.0,676425000.0,357261000.0,,129266000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,53.38999939,49.38999939,-4.0,0,1.2606961392327705,1.654949279981769
851,4/30/2020,6/3/2020,ZS,110524000.0,24579000,24117000.0,334794000.0,735964000.0,401170000.0,,130347000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,107.4100037,99.30999756,-8.100006104,0,1.289152585567694,1.7309810793503344
852,7/31/2020,9/17/2020,ZS,125887000.0,31358000,32785000.0,484000000.0,1833000000.0,1349000000.0,,132817000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,127.2099991,134.9299927,7.719993591,1,2.371734176945861,2.6247370072141005
853,10/31/2020,12/8/2020,ZS,142578000.0,31727000,35770000.0,492000000.0,1853000000.0,1361000000.0,,134163000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,184.6000061,179.75,-4.850006104,0,2.2560857842304785,2.6255057474479706
854,1/31/2021,3/4/2021,ZS,157044000.0,34135000,41751000.0,502000000.0,1969000000.0,1467000000.0,,135858000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,180.8999939,167.8399963,-13.05999756,0,2.234448757289851,2.673670855991077
855,4/30/2021,6/3/2021,ZS,176404000.0,38977000,40952000.0,508000000.0,2062000000.0,1554000000.0,,136895000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,184.25,192.7299957,8.479995728,1,2.1758107119194374,2.7122174560214187
856,7/31/2021,9/16/2021,ZS,197074000.0,45478000,56180000.0,529000000.0,2258000000.0,1729000000.0,,138662000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,274.3900146,269.980011,-4.410003662,0,2.1717191930141495,2.7901954273951377
857,10/31/2021,12/8/2021,ZS,230517000.0,52169000,65216000.0,530000000.0,2271000000.0,1741000000.0,,140032000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,311.8099976,305.75,-6.059997559,0,2.0218903272920876,2.786104573962955
858,1/31/2022,3/9/2022,ZS,255563000.0,57783000,69195000.0,539000000.0,2422000000.0,1883000000.0,,141063000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,212.3500061,201.1399994,-11.21000671,0,1.997152574041895,2.8431423252347723
859,4/30/2022,6/9/2022,ZS,286807000.0,64022000,76578000.0,532000000.0,2525000000.0,1993000000.0,,141847000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,160.4199982,140.9799957,-19.44000244,0,1.9385868045656998,2.87924732969927
860,7/31/2022,9/15/2022,ZS,318059000.0,68308000,78150000.0,574000000.0,2833000000.0,2259000000.0,,143038000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,175.9900055,174.5700073,-1.419998169,0,1.9604406163530597,2.985981170703606
861,10/31/2022,12/7/2022,ZS,355548000.0,76697000,74946000.0,432000000.0,2836000000.0,2404000000.0,,144210000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,114.2399979,117.2099991,2.970001221,1,1.9112290344861227,2.9788793168989134
862,1/31/2023,3/8/2023,ZS,387598000.0,87604000,85765000.0,529000000.0,3040000000.0,2511000000.0,,145087000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,114.9499969,105.4499969,-9.5,0,1.8684676390430737,3.0422792317122944
